"07459: Befolkning, etter statistikkvariabel, region, kjønn, alder og år"

"Personer";"0 Hele landet";"Menn";"91 år";1008;1333;1386;1437;1510;1513;1599;1619;1616;1686;1862;1983;1932;2432;2239;2407;2429;2502;2649;2658;2625;2661;2701
"Personer";"0 Hele landet";"Menn";"92 år";765;966;1001;1043;1071;1126;1174;1240;1269;1239;1240;1447;1562;1487;1909;1776;1919;1924;1992;2116;2110;2077;2159
"Personer";"0 Hele landet";"Menn";"93 år";541;682;712;743;755;796;827;912;937;953;935;953;1091;1234;1109;1477;1374;1474;1484;1539;1682;1671;1621
"Personer";"0 Hele landet";"Menn";"94 år";389;481;483;528;526;552;587;604;702;678;700;690;695;821;900;848;1076;1023;1111;1119;1197;1263;1276
"Personer";"0 Hele landet";"Menn";"95 år";230;326;324;345;381;375;415;416;441;491;474;524;496;493;607;671;606;784;724;828;835;893;971
"Personer";"0 Hele landet";"Menn";"96 år";159;236;229;220;233;266;241;281;306;305;344;317;379;335;331;420;479;447;547;499;579;622;646
"Personer";"0 Hele landet";"Menn";"97 år";105;145;153;140;136;167;170;163;174;200;197;235;222;259;237;223;296;320;291;362;356;405;421
"Personer";"0 Hele landet";"Menn";"98 år";93;106;95;96;93;88;117;121;113;116;133;130;148;150;157;153;149;188;207;200;234;229;263
"Personer";"0 Hele landet";"Menn";"99 år";52;48;73;49;58;60;69;76;75;73;69;86;81;91;100;109;101;104;127;130;131;161;156
"Personer";"0 Hele landet";"Menn";"100 år";25;26;33;45;35;36;38;44;50;45;45;43;51;58;67;61;71;58;63;73;75;87;99
"Personer";"0 Hele landet";"Menn";"101 år";20;20;18;26;27;18;21;24;25;26;21;29;24;30;42;38;39;43;35;38;38;43;60
"Personer";"0 Hele landet";"Menn";"102 år";2;15;11;8;15;16;9;12;16;12;12;12;12;15;18;22;23;20;24;24;20;17;25
"Personer";"0 Hele landet";"Menn";"103 år";6;5;6;4;6;11;9;7;7;8;10;8;7;7;8;15;9;17;9;18;18;12;13
"Personer";"0 Hele landet";"Menn";"104 år";0;6;2;3;3;1;5;5;3;5;6;5;6;5;2;5;7;4;8;5;12;12;4
"Personer";"0 Hele landet";"Menn";"105 år eller eldre";3;9;9;3;3;3;1;5;7;10;11;6;3;4;6;4;8;12;11;16;16;19;23
"Personer";"0 Hele landet";"Kvinner";"0 år";24799;28887;28805;27665;27193;27523;27815;27808;28654;28571;29434;30136;30079;29330;29504;29005;28839;28851;28685;27628;26835;26619;26005
"Personer";"0 Hele landet";"Kvinner";"1 år";24606;28745;29090;29039;28025;27618;28066;28221;28197;29022;29004;29865;30586;30517;29776;29908;29423;29195;29138;29038;27901;27165;26803
"Personer";"0 Hele landet";"Kvinner";"2 år";24282;29548;28891;29193;29290;28195;27823;28361;28510;28592;29375;29333;30213;30948;30995;30149;30243;29631;29464;29367;29160;28058;27195
"Personer";"0 Hele landet";"Kvinner";"3 år";24967;30121;29589;28937;29331;29353;28283;27899;28449;28715;28859;29645;29648;30441;31342;31228;30383;30416;29783;29650;29452;29261;28108
"Personer";"0 Hele landet";"Kvinner";"4 år";25197;29828;30155;29619;29077;29419;29407;28420;28002;28673;28944;29067;29848;29868;30739;31605;31420;30582;30566;29979;29663;29547;29248
"Personer";"0 Hele landet";"Kvinner";"5 år";24976;29726;29874;30194;29760;29157;29483;29479;28536;28212;28880;29151;29231;30073;30128;30973;31802;31567;30743;30677;30034;29721;29530
"Personer";"0 Hele landet";"Kvinner";"6 år";25321;29797;29751;29890;30329;29836;29217;29573;29588;28691;28436;29061;29326;29439;30319;30340;31153;31963;31683;30893;30713;30118;29686
"Personer";"0 Hele landet";"Kvinner";"7 år";25409;29779;29812;29788;30053;30427;29909;29358;29682;29773;28892;28598;29245;29516;29637;30509;30506;31318;32158;31870;30910;30789;30159
"Personer";"0 Hele landet";"Kvinner";"8 år";25086;30356;29832;29873;29944;30147;30525;30040;29505;29833;29993;29081;28758;29406;29703;29825;30655;30710;31560;32289;31964;31047;30825
"Personer";"0 Hele landet";"Kvinner";"9 år";26362;30482;30410;29878;30021;30055;30222;30635;30125;29666;30056;30166;29267;28910;29614;29938;30011;30882;30918;31747;32349;32041;31090
"Personer";"0 Hele landet";"Kvinner";"10 år";27824;29606;30527;30475;30080;30111;30140;30358;30769;30297;29876;30251;30354;29451;29066;29774;30085;30248;31083;31099;31875;32507;32075
"Personer";"0 Hele landet";"Kvinner";"11 år";29720;28796;29623;30582;30619;30187;30194;30271;30463;30958;30535;30064;30431;30533;29618;29263;29944;30309;30456;31252;31203;32008;32555
